id,title,main_artist,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Like
3gh9Zn8nAfJyZqZX3pcwzm,Another Friday Night,Ben Howard,0.593,0.318,0,-15.592,0,0.873,0.849,0.0943,0.115,120.011,276971,4,1
2zKoA5gp5Xaw3mrp45XIrR,The Wolves,Ben Howard,0.483,0.543,0,-9.903,0,0.272,0.00708,0.127,0.489,119.235,309347,4,1
6yPuQr6vjZ7tJ4oq1PEXle,In Dreams,Ben Howard,0.49,0.592,0,-13.54,1,0.614,0.713,0.136,0.28,126.621,213440,4,1
4PFhGZLzpWQk7CumiCyNH7,I Will Be Blessed,Ben Howard,0.445,0.361,0,-13.183,1,0.718,0.0289,0.393,0.272,77.432,331173,4,1
0j42gIS2iF6ilmp3B5D8o3,Towing The Line,Ben Howard,0.429,0.289,5,-14.15,1,0.917,0.234,0.311,0.181,122.929,235653,4,1
3JhNsyNQSyrsHcnFRHZN1e,Black Flies,Ben Howard,0.581,0.36,8,-13.174,1,0.44,0.00589,0.0924,0.107,132.469,381507,4,1
0vqXG66zkKynUS0aJs9FyR,End Of The Affair,Ben Howard,0.369,0.367,2,-10.665,0,0.512,0.203,0.11,0.0496,136.095,466040,4,1
2omeRL5Clxg3y8g2kv2enS,These Waters,Ben Howard,0.42,0.45,10,-9.934,1,0.275,0.000335,0.113,0.318,145.45,248000,4,1
5kFTqniUPljjMVCP37xRyd,Esmerelda,Ben Howard,0.341,0.583,2,-9.628,0,0.87,0.347,0.262,0.408,172.268,284549,4,1
1bVlFkO4UyfNYWurqCghT7,Follaton Wood,Ben Howard,0.599,0.418,3,-14.026,1,0.535,0.0108,0.128,0.56,110.936,289074,4,1
4emOncXwptQyAKsd5aG4Du,What The Moon Does,Ben Howard,0.538,0.54,0,-10.622,1,0.851,0.819,0.103,0.614,153.901,320933,4,1
2yrOUeHM5IOi8DrzKpsM7j,Move Like You Want - Live,Ben Howard,0.45,0.748,6,-8.164,0,0.111,0.00292,0.962,0.633,121.753,501133,4,1
2weEVmRtRXaXBDJbCeU37v,Burgh Island,Monica Heldal,0.353,0.186,0,-13.734,1,0.94,0.343,0.0968,0.0781,120.831,493245,4,1
2NVr5Od4FVBQOr2rS7II0i,Three Tree Town,Ben Howard,0.598,0.133,5,-19.401,1,0.892,0.0457,0.109,0.176,147.617,216024,4,1
7dGRFEsRY9vwqGgczE05I2,There's Your Man,Ben Howard,0.605,0.831,4,-7.442,0,0.56,0.124,0.0602,0.641,149.885,278573,4,1
1poYgV2T1E488kAgofhHZM,Empty Corridors - Live,Ben Howard,0.477,0.529,4,-9.59,0,0.309,0.000492,0.7,0.249,142.69,326067,4,1
5zVME2t9iqUQWLiaADwyS2,Sister,Ben Howard,0.439,0.0421,2,-18.506,1,0.984,0.869,0.107,0.0385,114.604,116948,3,1
3cQ5OfMH3oANsB8BSy3z1i,To Be Alone,Ben Howard,0.276,0.448,4,-12.525,0,0.528,0.358,0.13,0.197,144.039,337802,4,1
0xUfQOLquIo9Hj2I8HHAOL,A Boat To An Island Pt. 2 / Agatha's Song,Ben Howard,0.277,0.209,8,-14.874,1,0.868,0.847,0.0847,0.0349,98.998,293747,4,1
2IVwFnibBmmS52hYrlzyE1,Heave Ho,Ben Howard,0.54,0.478,0,-9.676,1,0.00606,0.837,0.344,0.0481,139.994,378739,4,1
1joMf9uyLDG9CUINcn4fSO,Acácia,Luís Severo,0.413,0.39,10,-11.064,0,0.677,0.191,0.127,0.209,74.095,171707,4,1
5qmB8CGDMIHEJfX6mVIqRD,Maio,Luís Severo,0.659,0.247,9,-11.643,1,0.511,0.225,0.0798,0.623,76.245,214507,4,1
0unofkYdu4tNI891EeCRl0,Domingo,Luís Severo,0.552,0.689,11,-11.165,0,0.0257,0.0317,0.368,0.539,134.158,169213,4,1
2XPsAhH3Kp2D36cNoM4zlf,Joãozinho,Luís Severo,0.666,0.497,11,-10.088,1,0.442,0.0195,0.653,0.71,101.541,206493,3,1
4iW9K9bx5i5Fl7e53ILWTW,Rapaz,Luís Severo,0.531,0.392,1,-10.661,0,0.347,0.127,0.228,0.432,127.775,169693,4,1
11nkvPXoWbdq471rzmpmC9,Última Canção,Luís Severo,0.664,0.315,7,-10.69,1,0.753,0.198,0.107,0.595,103.08,188800,3,1
5CxWOeO43PXsKILUyZuHXV,Cheguei Bem,Luís Severo,0.577,0.758,11,-8.29,1,0.00364,0.015,0.354,0.583,117.716,265293,3,1
5WWVraflvEhGVnWEBmSJad,Quem Me Espera,Luís Severo,0.257,0.601,0,-9.583,1,0.445,0.317,0.218,0.373,187.193,121533,4,1
1h9fr9jWHffqknaCzg8goe,Earthquake,FKJ,0.389,0.378,8,-12.547,1,0.851,0.0464,0.12,0.0995,82.276,162363,1,1
4FCsUrpc6BHM3Qg5WyMXGK,Risk,Bas,0.761,0.359,7,-12.326,1,0.957,0.000141,0.147,0.505,103.067,238835,4,1
3MC6PDED81klyBzir38vFu,Brother,FKJ,0.826,0.326,2,-12.637,1,0.504,0.488,0.171,0.497,112.006,207857,4,1
4lpaHZrEyFqbeAsvHOpp8t,100 Roses,FKJ,0.613,0.378,4,-9.998,0,0.746,0.581,0.31,0.199,82.965,248298,4,1
5csDQh9Vy5P1Pt9bkmKCZs,10 Years Ago,FKJ,0.544,0.222,2,-11.87,0,0.592,0.405,0.126,0.226,80.0,200250,4,1
7bT9u7yn1INIJQKpnniGWM,Learn To Fly - Acoustic Live Lounge,Matt Johnson,0.735,0.31,4,-5.862,1,0.777,0.0,0.13,0.383,119.932,224263,4,1
5tEziW9XfHKAjAgAwAsWcb,Havana,LHITNEY,0.569,0.255,5,-8.75,0,0.844,0.0,0.122,0.4,182.077,185447,4,1
2IxOGK5JJIhi2Alx5BA7oe,I Found Out,The Head and the Heart,0.605,0.713,2,-5.353,1,0.0131,0.0,0.445,0.458,103.342,233039,4,1
73SBAGI4fPFm4VkB3NjXq8,I Want You To Love Me,Fiona Apple,0.528,0.504,9,-8.821,0,0.559,0.0414,0.0936,0.712,141.369,237713,3,1
6eSbtDJrtfUNT1JVvCE7Lw,Canyons Sunrise Reprise,Canyons,0.609,0.463,1,-9.364,1,0.0773,0.0276,0.0722,0.0523,102.486,465507,3,1
1CLmFKW99S8eJrebO3GB04,No Woman,Whitney,0.581,0.4,2,-8.739,1,0.893,0.576,0.161,0.433,112.331,237973,4,1
13Ie51mTetliKVd2KD4Rly,Coming Home Again,Matt Johnson,0.608,0.925,7,-5.109,1,0.0312,0.0,0.315,0.605,120.051,168763,4,1
6v9z6bMUbflgU45QrtCBcs,American Guilt,Unknown Mortal Orchestra,0.281,0.918,1,-3.845,1,0.166,0.00669,0.323,0.36,99.455,273137,4,1
0qZngsBTYM37fevbe03IlX,Swimming,Lunar Vacation,0.435,0.404,4,-13.252,1,0.0366,0.351,0.117,0.366,154.959,280251,3,1
5SO2xwVkn1iu8f5eSxvSdR,Symphonia IX,Current Joys,0.593,0.377,0,-12.682,1,0.915,0.582,0.289,0.149,99.324,181360,4,1
1YVVAiBD5WhX2ZdHtlSOhz,Fancy Shoes,The Walters,0.689,0.368,0,-7.34,1,0.588,0.0,0.101,0.738,104.057,134427,4,1
0BfcfdZd85CmmkE5pdbUdE,Sea of Nothing,Drugdealer,0.669,0.647,5,-6.401,1,0.494,0.0176,0.156,0.211,81.018,313067,4,1
42EMSKPgulAzr4RLY65Eut,Nobody,Mac DeMarco,0.877,0.178,3,-13.987,1,0.776,0.0193,0.107,0.442,74.997,212460,4,1
3XV2fbbs1I5Qy1qniUjbQM,Oh Mama,Milky Chance,0.819,0.637,1,-6.206,0,0.314,2.75e-06,0.143,0.868,88.0,213280,4,1
6N3v6P4QFiD6v8Xc1WZdD7,To The East,Electrelane,0.348,0.453,6,-11.06,1,0.0188,0.0187,0.114,0.342,135.437,294027,4,1
2cg9He4WJZMrSL3xAwKfwE,Burn - Acoustic Version,Matt Johnson,0.626,0.387,3,-8.212,0,0.822,4.9e-06,0.153,0.497,143.979,247800,4,1
67ftdeQCBBgd3rB78NVLr2,Daredevil,Fiona Apple,0.709,0.386,7,-15.281,1,0.761,0.00131,0.0605,0.443,85.614,208200,4,1
2diIDjwlKc20RCAZbduELu,Solar Pilgrim,Twain,0.407,0.211,5,-12.308,1,0.854,0.0578,0.639,0.289,148.233,320549,3,1
1T5tDibcj3AmFmPxYGm6vp,Taxi’s Here,Tame Impala,0.571,0.568,7,-6.969,0,0.621,0.513,0.0687,0.431,101.001,287307,4,1
7nsf7Ob4OS8cgkVsfE3hsw,Livin On A Prayer - Acoustic Mix,Matt Johnson,0.669,0.289,4,-8.101,0,0.917,0.0,0.102,0.317,97.947,203291,4,1
3VDRXEOQDjBsQyzbFs1qGa,Work This Time,King Gizzard & The Lizard Wizard,0.526,0.489,1,-6.249,0,0.153,0.103,0.135,0.53,113.913,276893,1,1
6IQWymblXv4QG3uDm7BuCl,At Full Capacity,Some Sprouts,0.698,0.748,9,-6.207,1,0.00796,5.11e-06,0.101,0.58,132.031,186556,4,1
6dDHgUtBZzVuylIaqOtuvb,Radioactive - Acoustic Mix,Matt Johnson,0.751,0.317,9,-7.197,1,0.73,0.0,0.108,0.402,136.538,168937,4,1
1rJvaquOqAd353fzF8VAld,Manhattan,Cat Power,0.711,0.617,7,-8.059,1,0.178,0.0213,0.118,0.0926,137.656,316387,4,1
1175r6ZmkUjX8dRJLz9Ohk,I Love You So,The Walters,0.578,0.669,10,-4.898,1,0.65,0.0,0.13,0.503,75.995,160254,4,1
2PKJ88Ap4ebLFxJ4lwAGRF,Love Song - Helado Negro Remix,Helado Negro,0.734,0.243,0,-15.836,0,0.713,0.0279,0.0623,0.677,153.485,259227,4,1
1an3JuxakCklsLRppBxFLp,Dave’s Song,Whitney,0.589,0.466,1,-7.75,1,0.351,0.169,0.267,0.357,141.567,181213,4,1
4keAoywVf4jxRvXU7ON0hV,Salad Days,Mac DeMarco,0.43,0.771,5,-7.176,1,0.0876,0.0239,0.121,0.772,201.001,145893,4,1
7c1mJwugEp6fUU1GH4Vywi,Baby Blue,Tigers in the Sky,0.415,0.427,4,-9.871,1,0.981,0.00726,0.772,0.379,116.607,127501,4,1
6eCnpakN2g0R7CQttki1cg,The Upswing,Bell X1,0.619,0.371,9,-11.858,1,0.617,0.00354,0.0916,0.451,140.267,299867,4,1
2OQpQTRogZ1AhnUHJiT9Nb,Heavy Balloon,Fiona Apple,0.635,0.67,11,-6.533,0,0.126,3.68e-05,0.166,0.17,83.901,206263,4,1
0iqGS8KCYzkXTeVjUDNhaA,One Of These Days,Bedouine,0.725,0.421,7,-12.567,1,0.604,0.0885,0.108,0.742,82.061,178720,4,1
0d6bZwEAi1XblGRhnzPfgC,"Hey, Ma",Bon Iver,0.411,0.285,0,-10.97,1,0.872,0.000354,0.0993,0.213,72.139,216707,4,1
5lvBsLDwmZdpWOTRTl8dZu,Pais Nublado,Helado Negro,0.59,0.353,4,-13.143,0,0.827,0.0031,0.415,0.357,135.878,272229,4,1
5OuJTtNve7FxUX82eEBupN,Tommy's Party,Peach Pit,0.565,0.438,7,-8.722,1,0.122,0.0469,0.108,0.211,133.949,361760,4,1
0MQjFiOWol5RRKJ6AKIvLZ,Wrapped Up - Acoustic Live Lounge,Matt Johnson,0.814,0.485,8,-5.754,0,0.596,0.0,0.357,0.856,113.974,176750,4,1
5Cfz0DCrcFpISyvDHBWy9f,Les rues de Paris,Nicolas Godin,0.447,0.204,1,-11.748,0,0.988,0.799,0.125,0.331,83.969,149200,1,1
5PsGfCv1s5iEwEy27e2poj,Cardigan Song,Kikagaku Moyo,0.471,0.0791,7,-25.623,1,0.994,0.917,0.111,0.0607,92.317,289000,4,1
2NrowKSiGtIGa2z4BvZxfj,Nothing Else Matters - Acoustic Live Lounge,Matt Johnson,0.661,0.196,4,-7.44,0,0.843,5.03e-05,0.108,0.177,134.661,190606,3,1
3ehsoSi7UvH6c79eX6WQke,Martin,Car Seat Headrest,0.649,0.743,4,-9.204,1,0.0139,0.0359,0.534,0.548,160.152,207750,4,1
4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),Daniel Caesar,0.473,0.371,4,-10.219,0,0.795,0.0,0.109,0.413,75.208,209400,4,1
4qPsuCJ6GunSYBS7V0MYNR,Cyanide,Daniel Caesar,0.544,0.479,10,-8.606,1,0.752,0.0,0.116,0.726,80.905,182545,4,1
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),Kali Uchis,0.658,0.294,4,-8.533,0,0.422,5.2e-05,0.0749,0.358,74.038,278180,4,1
67PfKFPREimYeu8UPAUVAK,Made to Fall in Love,Daniel Caesar,0.843,0.478,7,-8.969,1,0.111,0.216,0.09,0.539,144.002,293709,4,1
2hSwwIRD8sahfwQGjFdixz,ARE YOU OK?,Daniel Caesar,0.391,0.415,0,-11.665,1,0.573,0.00188,0.242,0.0789,99.035,392696,4,1
7Cu2COdH93MnuireuKNiS3,Streetcar,Daniel Caesar,0.41,0.298,3,-11.796,1,0.721,0.0,0.158,0.142,109.651,246972,3,1
04jVEb76Kw5OrmGtlXlHxI,Time Alone With You (feat. Daniel Caesar),Daniel Caesar,0.669,0.352,1,-11.18,1,0.322,0.0,0.484,0.528,76.851,255947,4,1
23c9gmiiv7RCu7twft0Mym,Who Hurt You?,Daniel Caesar,0.649,0.493,11,-7.645,0,0.586,0.000167,0.0667,0.277,104.542,231964,4,1
63UNqAjFomMcZXc2InOxTC,TOO DEEP TO TURN BACK,Daniel Caesar,0.567,0.436,9,-10.326,1,0.778,0.0,0.188,0.252,149.987,318533,4,1
1TPLsNVlofwX1txcE9gZZF,We Find Love,Daniel Caesar,0.51,0.363,5,-8.635,1,0.853,0.0,0.109,0.426,78.0,254919,4,1
29VCeUfeNgOzgWPvEQN9xm,Love Again,Daniel Caesar,0.494,0.471,7,-5.36,0,0.42,0.0,0.0907,0.545,101.637,214278,5,1
0KyzXQhY2yzcb1FYCHkZc2,Blessed,Daniel Caesar,0.448,0.263,11,-11.98,1,0.824,1.91e-06,0.106,0.451,109.889,241371,1,1
3uouaAVXpQR3X8RYkJyitQ,CYANIDE,Daniel Caesar,0.589,0.652,10,-7.498,1,0.704,0.00055,0.125,0.486,158.49,194960,4,1
0qynxleiY0wavOijAW9trC,"Figures, a Reprise",Daniel Caesar,0.506,0.412,7,-5.64,1,0.667,0.0,0.0983,0.195,173.115,192827,3,1
45PxuJqJBnPXZKLxoo9Apj,SUPERPOSITION,John Mayer,0.589,0.279,4,-11.209,1,0.911,0.000128,0.087,0.333,115.656,263795,4,1
7HnkUNPrhRurdGEm9nRYFH,Death & Taxes,Daniel Caesar,0.448,0.328,7,-11.132,1,0.803,9.34e-05,0.347,0.209,113.941,305081,3,1
22jnEneSABg4vRCR1vow7F,Violet,Daniel Caesar,0.688,0.425,4,-8.134,0,0.748,0.00548,0.101,0.179,129.975,144000,4,1
1Mza2sr6tPhy6jjI3HB9fW,Hold Me Down,Daniel Caesar,0.463,0.427,8,-9.799,0,0.628,0.000565,0.0911,0.231,116.059,231268,4,1
59acp1OhcvxwVBwQJBYKuX,Loose,Daniel Caesar,0.198,0.162,1,-15.815,1,0.926,0.00896,0.135,0.0527,70.453,185523,1,1
6GMblDhPDP420uc77vmqTc,Won't Live Here,Daniel Caesar,0.315,0.227,5,-13.27,0,0.904,0.0,0.377,0.199,140.071,312115,4,1
3E895HtTn6lB40SA0l9EkL,Take Me Away (feat. Syd),Syd,0.395,0.409,6,-8.58,1,0.708,1.62e-05,0.0982,0.193,74.088,226116,4,1
4QTwWQDW89udp0JDO2lmPI,OPEN UP,Daniel Caesar,0.84,0.192,6,-12.843,1,0.409,6e-06,0.101,0.31,114.93,266227,3,1
795p3jKj5stjPf8IFpZkdD,ENTROPY,Daniel Caesar,0.642,0.527,2,-9.444,1,0.808,4.28e-05,0.154,0.566,133.062,261291,4,1
7fOwfp4u4UD9REy0SOXIGO,Little Rowboat,Daniel Caesar,0.596,0.191,2,-12.623,0,0.774,2.9e-06,0.0622,0.374,75.786,225254,4,1
3XlzpaHje8MlpaGe8twgr7,A Cappella,Daniel Caesar,0.191,0.314,9,-10.949,0,0.862,2.57e-06,0.171,0.121,70.03,88916,5,1
5nGv27VQIRRwshuvpim55k,Screenshot,Time for T,0.785,0.478,0,-8.106,1,0.453,0.000822,0.0568,0.298,123.981,227073,4,1
0XM9GiVG5XXs6xXMVTWbsz,Calling Back,Time for T,0.796,0.583,2,-7.671,1,0.457,0.105,0.0401,0.718,97.009,216884,4,1
5voiXkGcq2bfQJJgO9h7rF,Practicality,Time for T,0.74,0.645,1,-5.763,1,0.83,2.45e-06,0.172,0.471,118.022,181105,4,1
1Adr5L4RcwQrXewiwrwhyV,Pink Marshmallows,Time for T,0.474,0.541,4,-4.681,1,0.679,0.0,0.124,0.506,134.144,161246,5,1
765vbSeIxMFpzTJjPvJwU8,Naima,Time for T,0.488,0.462,2,-7.366,1,0.886,0.0561,0.106,0.155,117.267,295535,4,1
7rlA3CjFUT2qffyEsuMA2Y,Eyes,Time for T,0.578,0.706,2,-7.865,1,0.575,0.0,0.0915,0.7,124.946,215975,3,1
7IVWRO57v1MLu6jQtuVxyY,You Seem Intelligent,Time for T,0.578,0.313,8,-9.467,1,0.474,1.26e-05,0.106,0.103,110.526,193157,4,1
6S2HuociGC3EhaXEiHpL32,Brighton (Clumsy),Time for T,0.587,0.214,0,-12.76,1,0.908,0.0,0.155,0.334,123.664,158562,3,1
0boSS6hbM9vZRCDrQ5QRHB,Blue Train,Time for T,0.299,0.126,2,-18.975,0,0.986,0.0968,0.0788,0.15,163.533,134907,4,1
3e7lIrlMvFp0wAUQxJIYex,Ronda,Time for T,0.619,0.598,1,-9.147,0,0.609,1.16e-05,0.104,0.437,99.842,210800,4,1
5eCFVzFYgAI7ZPyyR8oNhh,Back to School,Time for T,0.651,0.344,10,-9.629,0,0.515,2.16e-05,0.0908,0.602,100.854,236240,4,1
6YkTXzWgbBcH88AC2rASBy,Wax,Time for T,0.63,0.576,4,-7.312,0,0.0488,4.07e-05,0.0772,0.766,106.934,184733,4,1
5WB0mgQhlXV3wrb4RXwYy0,Maria,Time for T,0.653,0.573,8,-7.294,1,0.619,1.44e-05,0.253,0.512,128.655,263693,4,1
2opxMKF8FH55z4NIx5zcL5,Galgo,Time for T,0.336,0.0912,11,-20.798,0,0.981,0.924,0.108,0.331,109.073,59720,5,1
6MRQB3kbz5vEhk64Qoxuc8,Rescue Plane,Time for T,0.367,0.583,6,-9.165,0,0.00909,1.25e-05,0.0837,0.404,113.985,210640,4,1
2kGJ8Wfuq3lwIx00Sf5p3M,Mary,Time for T,0.44,0.53,7,-9.74,1,0.197,0.0158,0.0596,0.536,95.007,247307,4,1
6qjqfixQEAl9PtumibtOWJ,Olympics,Time for T,0.314,0.281,9,-11.753,1,0.963,0.00553,0.131,0.187,110.702,222333,4,1
0rF7pTA6IGWJyVLLHdd3R7,India,Time for T,0.527,0.569,0,-10.012,1,0.782,0.000191,0.0762,0.375,100.925,189893,4,1
7c8UxVS2Fknf9xrF9fSHsd,Sleepwalk,Time for T,0.604,0.382,8,-9.925,1,0.376,0.00053,0.102,0.413,110.586,210453,4,1
0FRyvv6zmYnHRxLHUWexLE,Hoping Something Anything,Time for T,0.52,0.431,0,-9.399,1,0.822,0.094,0.0614,0.414,117.73,340627,4,1
56J3LeDlMYgtyoj3LIZWGQ,Long Day Home,Time for T,0.431,0.681,6,-6.174,0,0.159,3.1e-06,0.145,0.526,100.785,264978,4,1
7FpkOj7WnPNGGWWyE26MqW,Human Battery,Time for T,0.517,0.455,6,-7.418,1,0.562,0.0,0.131,0.369,124.458,179294,4,1
6DrYBGH9PePfz3RmOxwia7,Jazz Cigarettes,Time for T,0.417,0.473,7,-8.145,1,0.788,7.31e-05,0.183,0.228,109.856,277081,4,1
3VieKN1BujZYuxnCt6GBlr,Free Hugs,Time for T,0.574,0.516,8,-8.214,1,0.641,0.0,0.156,0.516,87.334,155926,4,1
7AXGhggta7kGEtIOV5vyqO,Johnny,Time for T,0.46,0.599,2,-8.924,1,0.4,7.24e-05,0.188,0.523,101.503,311032,4,1
6xDl09ZTn9kp6tMoeueJNf,Donkey Stallion,Time for T,0.522,0.226,6,-10.577,1,0.809,0.0,0.13,0.217,87.774,311971,4,1
3EpFYFReimkTeV2V5Gb8Rw,Phone Sex,Time for T,0.661,0.443,7,-8.926,1,0.785,0.000293,0.115,0.588,117.95,202840,4,1
2FkvID0mWc00xtxXkPvuJk,preciso dizer que te amo,Tuuh,0.792,0.383,7,-12.641,1,0.846,0.955,0.0746,0.422,91.999,74348,4,1
6Eite6Eq57lsV4eJlRk1KS,Janela,DoisPês,0.807,0.0842,7,-17.72,1,0.981,0.739,0.113,0.357,81.979,108000,4,1
3nH9wjmryBc6Nxprnhm2Xh,Bossa Para Dois,FaOut,0.607,0.553,9,-14.602,0,0.0685,0.209,0.0993,0.603,169.986,221647,4,1
4cGRAh6vWGLE4xfFRIwoas,18h53,Pelicano,0.664,0.334,9,-18.345,0,0.905,0.875,0.419,0.37,155.993,157297,4,1
0vTJP35J4M1PY9iAA8UmbV,Sao Paulo Sunset,Saib,0.693,0.918,7,-8.307,1,0.323,0.558,0.392,0.757,176.15,207401,4,1
04VrskwxJj73Wgxp9x1M80,Rio de Janeiro,FaOut,0.442,0.504,5,-15.843,0,0.559,0.885,0.108,0.458,199.766,197775,4,1
5Ke4gIX6AOFTNUGLwgoLiZ,Wave (Tom Jobim) [Lounge Version],Eijuba,0.775,0.837,7,-10.387,1,0.147,0.141,0.352,0.697,126.663,167706,4,1
7fZ0WgbYgvY0pdoKsz7JQf,Vivendo,GabrielMzero,0.741,0.508,4,-12.324,0,0.719,0.756,0.123,0.209,150.005,182400,4,1
7evrORO6fJUEKjm6fYYr8o,Looking for the Sun,Moods,0.704,0.545,1,-10.815,0,0.68,0.914,0.127,0.559,174.04,171509,4,1
5a7HTqAAi5OAvyBFKCzpmS,moon snacks,Pelicano,0.646,0.278,10,-18.58,0,0.755,0.903,0.366,0.287,147.998,210000,4,1
701pMPnWjxaZ9o5oS652D7,foz,expand or expire.,0.829,0.244,10,-13.395,0,0.932,0.923,0.0818,0.926,81.056,92543,4,1
6FtBfYSbLxECQFF2el2JFN,Outside,FaOut,0.649,0.369,11,-14.893,0,0.949,0.852,0.134,0.115,130.088,162303,4,1
4mV3FtBw1z74Fsu7rX6uw1,Onde Anda Você - lo-fi version,Tutz,0.775,0.365,6,-17.699,0,0.555,1.46e-05,0.323,0.677,105.08,91429,4,1
5vxzEgYHBs6fE5XZPM15n6,Over the Clouds,middt,0.656,0.33,4,-15.105,1,0.836,0.828,0.15,0.234,129.939,113005,4,1
0KT8Lw46impmb59xfgpVo6,Só Sei Dançar Com Você,GabrielMzero,0.862,0.482,10,-12.245,0,0.804,0.405,0.136,0.42,125.033,72960,4,1
1bknHt96Ymk3Lh5JS99vWc,Peça,Pablo Duca,0.852,0.49,3,-9.255,0,0.0721,0.0831,0.0733,0.962,108.012,253952,4,1
1o1UISaMBuuDCMDUHlRVG1,Nunca Se Esqueça,Gambia Beats,0.768,0.414,9,-10.978,1,0.00751,0.926,0.105,0.112,97.947,123673,4,1
7zzZGNEr04qQKxsb29a0kV,Madrugada,Leo Franciozi,0.784,0.338,7,-13.715,1,0.569,0.00177,0.128,0.348,74.028,110303,4,1
2gT5c9a8ow1qP2h84GoddF,Never Felt This Way Before,Vex King,0.692,0.589,2,-6.568,0,0.0961,0.798,0.0999,0.456,90.012,186495,4,1
6PBVZAhhfe8fULBds28kEy,Cancao Da Ra,QSTN,0.791,0.564,10,-11.021,0,0.0176,0.811,0.289,0.907,89.993,149917,4,1
3UyfgFZZxOHWCLITjhnHjl,Spacedout,Lofi.Trabbey,0.888,0.263,9,-15.789,1,0.631,0.614,0.109,0.705,80.011,122938,4,1
1Vhy60OfqSUXQg4nLZPL0f,Bossa Nova,O F F,0.567,0.297,3,-19.184,0,0.741,0.939,0.084,0.694,168.637,68847,4,1
6sTmEN6swdNciG7I75xsUx,Nagoya For Lovers,Mug Groove,0.766,0.292,8,-14.624,0,0.705,0.901,0.25,0.105,133.913,150928,4,1
4dBpOxw9FQoudsXyDFCtfG,Talvez Seja Tarde,Nanasai,0.712,0.414,1,-11.188,0,0.681,1.23e-06,0.117,0.302,82.933,146938,4,1
37gNKK87AHQpmDmQWWII3Z,Cocktails,Syndrome,0.72,0.192,7,-15.78,0,0.927,0.96,0.082,0.631,145.911,101956,3,1
2gOWUzwpt72zU0AkcUjFsL,Noir,Eduardo Hide,0.728,0.622,11,-13.297,0,0.222,0.564,0.11,0.888,89.948,92667,4,1
0RZYx56QMZgR8GISc2fE5S,Loca,trabbey,0.764,0.404,10,-14.723,0,0.00143,0.838,0.0913,0.514,97.975,157978,4,1
1Vdfq0YaPrYPUtEYPajQGy,Villa,Roadetrix,0.724,0.5,7,-15.686,1,0.434,0.913,0.137,0.68,140.261,82286,4,1
3XpAg7mELK0WOw7HhB5s93,The Girl from Ipanema,Andy Feldman,0.716,0.196,5,-19.736,1,0.845,0.869,0.105,0.228,109.999,211785,4,1
1zKsh1rQKJcV0lz89d7gw9,Empty Beaches,Ray Ben Rue,0.51,0.543,10,-10.524,1,0.44,0.0355,0.346,0.839,77.118,144000,4,1
3Uwx3tG4k61ek1fkMEjzSo,Pesco,Mill3ristic,0.789,0.243,5,-14.624,1,0.668,0.899,0.11,0.383,74.869,106738,3,1
7kDY9xOTyqEWU7XPonNeng,PastScars,Shitty Guy,0.558,0.323,10,-12.85,1,0.742,0.576,0.105,0.343,119.258,207697,4,1
6kWdP7KhKA1EKzxLsZ0xmP,Blue Day,Mug Groove,0.695,0.23,2,-17.561,0,0.536,0.881,0.0957,0.167,79.897,128000,3,1
66XTqH5AYh5vRwXgo0Hfkr,Lugar ao Sol,Pecun,0.664,0.271,6,-21.728,0,0.891,0.959,0.112,0.49,119.983,146252,4,1
0Jgl7S8M1inKA8C0qQZmVB,Rio,Pueblo Vista,0.621,0.517,9,-10.1,0,0.858,0.89,0.0679,0.789,79.981,137964,4,1
4iOg2onzegv2Yp2IK9kLsi,"Eu, você",Strov,0.756,0.521,7,-13.87,1,0.0261,0.0122,0.0916,0.434,81.975,93832,4,1
3FgPlGFLIWJ4CkUs181mft,Las Lunas,Ricardo Schneider,0.615,0.43,10,-9.88,1,0.284,0.0323,0.131,0.137,144.076,141667,4,1
1QYoEknveFMkUmugkKrHMm,Outset,Roadetrix,0.678,0.747,1,-5.793,0,0.469,0.896,0.0586,0.941,89.968,117333,4,1
7BYTSTxUXl7jSeJ3a6w3kc,Influência do Funk,FaOut,0.72,0.269,0,-14.449,1,0.755,0.877,0.104,0.278,105.002,137084,5,1
1txipm2EWmpagqmGd57flx,Cloudy Day,c.alma,0.724,0.529,6,-9.987,0,0.151,0.91,0.1,0.895,93.007,128063,4,1
7GMGVK6lWr3QKpfgn79LZE,Put Me In A Rut,Leo Low Pass,0.895,0.874,11,-4.486,0,0.373,0.918,0.0504,0.799,98.066,118491,4,1
1fGf3wl2mFYauz09H7TSQr,The Brazil I Want,O F F,0.914,0.515,1,-11.138,1,0.199,0.866,0.103,0.918,129.884,110769,4,1
5TcId7nyJ8Mev7xt5xQiH8,1822 AD,Generantman,0.472,0.408,7,-11.359,1,0.0137,0.803,0.0962,0.278,88.697,166741,4,1
4eAv7C0XnAKwT1NqSQmgtD,Nerd Bird,Fishee,0.746,0.444,11,-9.365,1,0.427,0.96,0.142,0.592,91.489,99527,4,1
45jtIxL8Y994Qnciwx7dtu,Carnaval ‘74,DJ Harrison,0.622,0.408,7,-13.946,1,0.108,0.827,0.148,0.631,102.03,110000,4,1
